edge,interaction_class,score_tier,score_percentile,demo_review_flag
s_016um_00075_00027-1|s_016um_00076_00029-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00027-1|s_016um_00077_00026-1,paracrine,mid,49.89,reviewed
s_016um_00075_00027-1|s_016um_00077_00027-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00027-1|s_016um_00077_00028-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00028-1|s_016um_00073_00027-1,paracrine,mid,49.89,reviewed
s_016um_00075_00028-1|s_016um_00073_00028-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00028-1|s_016um_00073_00029-1,paracrine,mid,49.89,reviewed
s_016um_00075_00028-1|s_016um_00074_00026-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00028-1|s_016um_00074_00027-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00028-1|s_016um_00074_00028-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00028-1|s_016um_00074_00029-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00028-1|s_016um_00074_00030-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00028-1|s_016um_00075_00026-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00028-1|s_016um_00075_00027-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00028-1|s_016um_00075_00028-1,autocrine,mid,49.89,reviewed
s_016um_00075_00028-1|s_016um_00075_00029-1,paracrine,mid,49.89,reviewed
s_016um_00075_00028-1|s_016um_00075_00030-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00028-1|s_016um_00076_00026-1,paracrine,mid,49.89,reviewed
s_016um_00075_00028-1|s_016um_00076_00027-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00028-1|s_016um_00076_00028-1,paracrine,mid,49.89,reviewed
s_016um_00075_00028-1|s_016um_00076_00029-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00028-1|s_016um_00076_00030-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00028-1|s_016um_00077_00027-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00028-1|s_016um_00077_00028-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00028-1|s_016um_00077_00029-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00029-1|s_016um_00073_00028-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00029-1|s_016um_00073_00029-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00029-1|s_016um_00073_00030-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00029-1|s_016um_00074_00027-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00029-1|s_016um_00074_00028-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00029-1|s_016um_00074_00029-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00029-1|s_016um_00074_00030-1,paracrine,mid,49.89,reviewed
s_016um_00075_00029-1|s_016um_00074_00031-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00029-1|s_016um_00075_00027-1,paracrine,mid,49.89,reviewed
s_016um_00075_00029-1|s_016um_00075_00028-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00029-1|s_016um_00075_00029-1,autocrine,mid,49.89,unreviewed
s_016um_00075_00029-1|s_016um_00075_00030-1,paracrine,mid,49.89,reviewed
s_016um_00075_00029-1|s_016um_00075_00031-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00029-1|s_016um_00076_00027-1,paracrine,mid,49.89,reviewed
s_016um_00075_00029-1|s_016um_00076_00028-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00029-1|s_016um_00076_00029-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00029-1|s_016um_00076_00030-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00029-1|s_016um_00076_00031-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00029-1|s_016um_00077_00028-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00029-1|s_016um_00077_00029-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00029-1|s_016um_00077_00030-1,paracrine,mid,49.89,reviewed
s_016um_00075_00030-1|s_016um_00073_00029-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00030-1|s_016um_00073_00030-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00030-1|s_016um_00073_00031-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00030-1|s_016um_00074_00028-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00030-1|s_016um_00074_00029-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00030-1|s_016um_00074_00030-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00030-1|s_016um_00074_00031-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00030-1|s_016um_00074_00032-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00030-1|s_016um_00075_00028-1,paracrine,mid,49.89,reviewed
s_016um_00075_00030-1|s_016um_00075_00029-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00030-1|s_016um_00075_00030-1,autocrine,mid,49.89,unreviewed
s_016um_00075_00030-1|s_016um_00075_00031-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00030-1|s_016um_00075_00032-1,paracrine,mid,49.89,reviewed
s_016um_00075_00030-1|s_016um_00076_00028-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00030-1|s_016um_00076_00029-1,paracrine,mid,49.89,reviewed
s_016um_00075_00030-1|s_016um_00076_00030-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00030-1|s_016um_00076_00031-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00030-1|s_016um_00076_00032-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00030-1|s_016um_00077_00029-1,paracrine,mid,49.89,reviewed
s_016um_00075_00030-1|s_016um_00077_00030-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00030-1|s_016um_00077_00031-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00031-1|s_016um_00073_00030-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00031-1|s_016um_00073_00031-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00031-1|s_016um_00073_00032-1,paracrine,mid,49.89,reviewed
s_016um_00075_00031-1|s_016um_00074_00029-1,paracrine,mid,49.89,reviewed
s_016um_00075_00031-1|s_016um_00074_00030-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00031-1|s_016um_00074_00031-1,paracrine,mid,49.89,reviewed
s_016um_00075_00031-1|s_016um_00074_00032-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00031-1|s_016um_00074_00033-1,paracrine,mid,49.89,reviewed
s_016um_00075_00031-1|s_016um_00075_00029-1,paracrine,mid,49.89,reviewed
s_016um_00075_00031-1|s_016um_00075_00030-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00031-1|s_016um_00075_00031-1,autocrine,mid,49.89,unreviewed
s_016um_00075_00031-1|s_016um_00075_00032-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00031-1|s_016um_00075_00033-1,paracrine,mid,49.89,reviewed
s_016um_00075_00031-1|s_016um_00076_00029-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00031-1|s_016um_00076_00030-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00031-1|s_016um_00076_00031-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00031-1|s_016um_00076_00032-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00031-1|s_016um_00076_00033-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00031-1|s_016um_00077_00030-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00031-1|s_016um_00077_00031-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00031-1|s_016um_00077_00032-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00032-1|s_016um_00073_00031-1,paracrine,mid,49.89,reviewed
s_016um_00075_00032-1|s_016um_00073_00032-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00032-1|s_016um_00073_00033-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00032-1|s_016um_00074_00030-1,paracrine,mid,49.89,reviewed
s_016um_00075_00032-1|s_016um_00074_00031-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00032-1|s_016um_00074_00032-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00032-1|s_016um_00074_00033-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00032-1|s_016um_00074_00034-1,paracrine,mid,49.89,reviewed
s_016um_00075_00032-1|s_016um_00075_00030-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00032-1|s_016um_00075_00031-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00032-1|s_016um_00075_00032-1,autocrine,mid,49.89,unreviewed
s_016um_00075_00032-1|s_016um_00075_00033-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00032-1|s_016um_00075_00034-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00032-1|s_016um_00076_00030-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00032-1|s_016um_00076_00031-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00032-1|s_016um_00076_00032-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00032-1|s_016um_00076_00033-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00032-1|s_016um_00076_00034-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00032-1|s_016um_00077_00031-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00032-1|s_016um_00077_00032-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00032-1|s_016um_00077_00033-1,paracrine,mid,49.89,reviewed
s_016um_00075_00033-1|s_016um_00073_00032-1,paracrine,mid,49.89,reviewed
s_016um_00075_00033-1|s_016um_00073_00033-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00033-1|s_016um_00073_00034-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00033-1|s_016um_00074_00031-1,paracrine,mid,49.89,reviewed
s_016um_00075_00033-1|s_016um_00074_00032-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00033-1|s_016um_00074_00033-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00033-1|s_016um_00074_00034-1,paracrine,mid,49.89,reviewed
s_016um_00075_00033-1|s_016um_00074_00035-1,paracrine,mid,49.89,reviewed
s_016um_00075_00033-1|s_016um_00075_00031-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00033-1|s_016um_00075_00032-1,paracrine,mid,49.89,reviewed
s_016um_00075_00033-1|s_016um_00075_00033-1,autocrine,mid,49.89,unreviewed
s_016um_00075_00033-1|s_016um_00075_00034-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00033-1|s_016um_00075_00035-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00033-1|s_016um_00076_00031-1,paracrine,mid,49.89,reviewed
s_016um_00075_00033-1|s_016um_00076_00032-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00033-1|s_016um_00076_00033-1,paracrine,mid,49.89,reviewed
s_016um_00075_00033-1|s_016um_00076_00034-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00033-1|s_016um_00076_00035-1,paracrine,mid,49.89,reviewed
s_016um_00075_00033-1|s_016um_00077_00032-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00033-1|s_016um_00077_00033-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00033-1|s_016um_00077_00034-1,paracrine,mid,49.89,reviewed
s_016um_00075_00034-1|s_016um_00073_00033-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00034-1|s_016um_00073_00034-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00034-1|s_016um_00073_00035-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00034-1|s_016um_00074_00032-1,paracrine,mid,49.89,reviewed
s_016um_00075_00034-1|s_016um_00074_00033-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00034-1|s_016um_00074_00034-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00034-1|s_016um_00074_00035-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00034-1|s_016um_00074_00036-1,paracrine,mid,49.89,reviewed
s_016um_00075_00034-1|s_016um_00075_00032-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00034-1|s_016um_00075_00033-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00034-1|s_016um_00075_00034-1,autocrine,high,99.89,unreviewed
s_016um_00075_00034-1|s_016um_00075_00035-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00034-1|s_016um_00075_00036-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00034-1|s_016um_00076_00032-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00034-1|s_016um_00076_00033-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00034-1|s_016um_00076_00034-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00034-1|s_016um_00076_00035-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00034-1|s_016um_00076_00036-1,paracrine,mid,49.89,reviewed
s_016um_00075_00034-1|s_016um_00077_00033-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00034-1|s_016um_00077_00034-1,paracrine,mid,49.89,reviewed
s_016um_00075_00034-1|s_016um_00077_00035-1,paracrine,mid,49.89,reviewed
s_016um_00075_00035-1|s_016um_00073_00034-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00035-1|s_016um_00073_00035-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00035-1|s_016um_00073_00036-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00035-1|s_016um_00074_00033-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00035-1|s_016um_00074_00034-1,paracrine,mid,49.89,reviewed
s_016um_00075_00035-1|s_016um_00074_00035-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00035-1|s_016um_00074_00036-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00035-1|s_016um_00074_00037-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00035-1|s_016um_00075_00033-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00035-1|s_016um_00075_00034-1,paracrine,mid,49.89,reviewed
s_016um_00075_00035-1|s_016um_00075_00035-1,autocrine,mid,49.89,reviewed
s_016um_00075_00035-1|s_016um_00075_00036-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00035-1|s_016um_00075_00037-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00035-1|s_016um_00076_00033-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00035-1|s_016um_00076_00034-1,paracrine,mid,49.89,reviewed
s_016um_00075_00035-1|s_016um_00076_00035-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00035-1|s_016um_00076_00036-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00035-1|s_016um_00076_00037-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00035-1|s_016um_00077_00034-1,paracrine,mid,49.89,reviewed
s_016um_00075_00035-1|s_016um_00077_00035-1,paracrine,mid,49.89,reviewed
s_016um_00075_00035-1|s_016um_00077_00036-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00036-1|s_016um_00073_00035-1,paracrine,mid,49.89,reviewed
s_016um_00075_00036-1|s_016um_00073_00036-1,paracrine,mid,49.89,reviewed
s_016um_00075_00036-1|s_016um_00073_00037-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00036-1|s_016um_00074_00034-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00036-1|s_016um_00074_00035-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00036-1|s_016um_00074_00036-1,paracrine,mid,49.89,reviewed
s_016um_00075_00036-1|s_016um_00074_00037-1,paracrine,mid,49.89,reviewed
s_016um_00075_00036-1|s_016um_00074_00038-1,paracrine,mid,49.89,reviewed
s_016um_00075_00036-1|s_016um_00075_00034-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00036-1|s_016um_00075_00035-1,paracrine,mid,49.89,reviewed
s_016um_00075_00036-1|s_016um_00075_00036-1,autocrine,mid,49.89,unreviewed
s_016um_00075_00036-1|s_016um_00075_00037-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00036-1|s_016um_00075_00038-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00036-1|s_016um_00076_00034-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00036-1|s_016um_00076_00035-1,paracrine,mid,49.89,reviewed
s_016um_00075_00036-1|s_016um_00076_00036-1,paracrine,mid,49.89,reviewed
s_016um_00075_00036-1|s_016um_00076_00037-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00036-1|s_016um_00076_00038-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00036-1|s_016um_00077_00035-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00036-1|s_016um_00077_00036-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00036-1|s_016um_00077_00037-1,paracrine,mid,49.89,reviewed
s_016um_00075_00037-1|s_016um_00073_00036-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00037-1|s_016um_00073_00037-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00037-1|s_016um_00073_00038-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00037-1|s_016um_00074_00035-1,paracrine,mid,49.89,reviewed
s_016um_00075_00037-1|s_016um_00074_00036-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00037-1|s_016um_00074_00037-1,paracrine,mid,49.89,reviewed
s_016um_00075_00037-1|s_016um_00074_00038-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00037-1|s_016um_00074_00039-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00037-1|s_016um_00075_00035-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00037-1|s_016um_00075_00036-1,paracrine,mid,49.89,reviewed
s_016um_00075_00037-1|s_016um_00075_00037-1,autocrine,mid,49.89,reviewed
s_016um_00075_00037-1|s_016um_00075_00038-1,paracrine,mid,49.89,reviewed
s_016um_00075_00037-1|s_016um_00075_00039-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00037-1|s_016um_00076_00035-1,paracrine,mid,49.89,reviewed
s_016um_00075_00037-1|s_016um_00076_00036-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00037-1|s_016um_00076_00037-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00037-1|s_016um_00076_00038-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00037-1|s_016um_00076_00039-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00037-1|s_016um_00077_00036-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00037-1|s_016um_00077_00037-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00037-1|s_016um_00077_00038-1,paracrine,mid,49.89,reviewed
s_016um_00075_00038-1|s_016um_00073_00037-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00038-1|s_016um_00073_00038-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00038-1|s_016um_00073_00039-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00038-1|s_016um_00074_00036-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00038-1|s_016um_00074_00037-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00038-1|s_016um_00074_00038-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00038-1|s_016um_00074_00039-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00038-1|s_016um_00074_00040-1,paracrine,mid,49.89,reviewed
s_016um_00075_00038-1|s_016um_00075_00036-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00038-1|s_016um_00075_00037-1,paracrine,mid,49.89,reviewed
s_016um_00075_00038-1|s_016um_00075_00038-1,autocrine,mid,49.89,reviewed
s_016um_00075_00038-1|s_016um_00075_00039-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00038-1|s_016um_00075_00040-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00038-1|s_016um_00076_00036-1,paracrine,mid,49.89,reviewed
s_016um_00075_00038-1|s_016um_00076_00037-1,paracrine,mid,49.89,reviewed
s_016um_00075_00038-1|s_016um_00076_00038-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00038-1|s_016um_00076_00039-1,paracrine,mid,49.89,reviewed
s_016um_00075_00038-1|s_016um_00076_00040-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00038-1|s_016um_00077_00037-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00038-1|s_016um_00077_00038-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00038-1|s_016um_00077_00039-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00039-1|s_016um_00073_00038-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00039-1|s_016um_00073_00039-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00039-1|s_016um_00073_00040-1,paracrine,mid,49.89,reviewed
s_016um_00075_00039-1|s_016um_00074_00037-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00039-1|s_016um_00074_00038-1,paracrine,mid,49.89,reviewed
s_016um_00075_00039-1|s_016um_00074_00039-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00039-1|s_016um_00074_00040-1,paracrine,mid,49.89,reviewed
s_016um_00075_00039-1|s_016um_00074_00041-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00039-1|s_016um_00075_00037-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00039-1|s_016um_00075_00038-1,paracrine,mid,49.89,reviewed
s_016um_00075_00039-1|s_016um_00075_00039-1,autocrine,mid,49.89,unreviewed
s_016um_00075_00039-1|s_016um_00075_00040-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00039-1|s_016um_00075_00041-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00039-1|s_016um_00076_00037-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00039-1|s_016um_00076_00038-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00039-1|s_016um_00076_00039-1,paracrine,mid,49.89,reviewed
s_016um_00075_00039-1|s_016um_00076_00040-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00039-1|s_016um_00076_00041-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00039-1|s_016um_00077_00038-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00039-1|s_016um_00077_00039-1,paracrine,mid,49.89,reviewed
s_016um_00075_00040-1|s_016um_00073_00039-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00040-1|s_016um_00073_00040-1,paracrine,mid,49.89,reviewed
s_016um_00075_00040-1|s_016um_00073_00041-1,paracrine,mid,49.89,reviewed
s_016um_00075_00040-1|s_016um_00074_00038-1,paracrine,mid,49.89,reviewed
s_016um_00075_00040-1|s_016um_00074_00039-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00040-1|s_016um_00074_00040-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00040-1|s_016um_00074_00041-1,paracrine,mid,49.89,reviewed
s_016um_00075_00040-1|s_016um_00074_00042-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00040-1|s_016um_00075_00038-1,paracrine,mid,49.89,reviewed
s_016um_00075_00040-1|s_016um_00075_00039-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00040-1|s_016um_00075_00040-1,autocrine,mid,49.89,reviewed
s_016um_00075_00040-1|s_016um_00075_00041-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00040-1|s_016um_00075_00042-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00040-1|s_016um_00076_00038-1,paracrine,mid,49.89,reviewed
s_016um_00075_00040-1|s_016um_00076_00039-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00040-1|s_016um_00076_00040-1,paracrine,mid,49.89,reviewed
s_016um_00075_00040-1|s_016um_00076_00041-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00040-1|s_016um_00076_00042-1,paracrine,mid,49.89,reviewed
s_016um_00075_00040-1|s_016um_00077_00039-1,paracrine,mid,49.89,reviewed
s_016um_00075_00040-1|s_016um_00077_00041-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00041-1|s_016um_00073_00040-1,paracrine,mid,49.89,reviewed
s_016um_00075_00041-1|s_016um_00073_00041-1,paracrine,mid,49.89,reviewed
s_016um_00075_00041-1|s_016um_00073_00042-1,paracrine,mid,49.89,reviewed
s_016um_00075_00041-1|s_016um_00074_00039-1,paracrine,mid,49.89,reviewed
s_016um_00075_00041-1|s_016um_00074_00040-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00041-1|s_016um_00074_00041-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00041-1|s_016um_00074_00042-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00041-1|s_016um_00074_00043-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00041-1|s_016um_00075_00039-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00041-1|s_016um_00075_00040-1,paracrine,mid,49.89,unreviewed
s_016um_00075_00041-1|s_016um_00075_00041-1,autocrine,mid,49.89,unreviewed
